CHAMP Mix de Carnes;22;KG;3154,55;2776,00;2681,37
PEDIGREE Cachorro;1,5;KG;411,69;349,94
PEDIGREE Cachorro;3;KG;776,01;659,61
PEDIGREE Cachorro;8;KG;1943,02;1651,57
PEDIGREE Cachorro;21;KG;4774,78;4201,81;4058,56
PEDIGREE Adulto CPC;1,5;KG;392,09;333,28
PEDIGREE Adulto CPC;3;KG;739,06;628,20
PEDIGREE Adulto CPC;8;KG;1850,50;1572,93
PEDIGREE Adulto CPC;15;KG;3372,34;2866,49
PEDIGREE Adulto CPC;21;KG;4222,90;3716,15;3589,47
PEDIGREE Adulto CV;1,5;KG;392,09;333,28
PEDIGREE Adulto CV;3;KG;739,06;628,20
PEDIGREE Adulto CV;8;KG;1850,50;1572,93
PEDIGREE Adulto CV;15;KG;3372,34;2866,49
PEDIGREE Adulto CV;21;KG;4222,90;3716,15;3589,47
PEDIGREE Adulto Razas Pequeñas;1,5;KG;411,69;349,94
PEDIGREE Adulto Razas Pequeñas;3;KG;776,01;659,61
PEDIGREE Adulto Razas Pequeñas;8;KG;1943,02;1651,57
PEDIGREE Adulto Razas Pequeñas;15;KG;3405,54;2996,88;2894,71
PEDIGREE Adulto Senior 7+;1,5;KG;411,69;349,94
PEDIGREE Adulto Senior 7+;3;KG;776,01;659,61
PEDIGREE Adulto Senior 7+;8;KG;1816,29;1598,34;1543,85
PEDIGREE Adulto Balance Natural;1,5;KG;411,69;349,94
PEDIGREE Adulto Balance Natural;3;KG;776,01;659,61
PEDIGREE Adulto Balance Natural;7;KG;1700,15;1445,13
PEDIGREE Adulto Balance Natural;15;KG;3405,53;2996,87;2894,70
PEDIGREE Lata Cachorro Carne Pate;340;GRS;213,84;181,76
PEDIGREE Lata Adulto Carne Pate;340;GRS;213,84;181,76
PEDIGREE Lata Adulto Pollo Pate;340;GRS;213,84;181,76
PEDIGREE Sobresitos Cachorro Carne 12;85;GRS;795,41;676,10
PEDIGREE Sobresitos Adulto Razas Pequeñas Carne 12;100;GRS;795,41;676,10
PEDIGREE Sobresitos Adulto Razas Pequeñas Pollo 12;100;GRS;795,41;676,10
PEDIGREE Sobresitos Adulto Carne 12;100;GRS;795,41;676,10
PEDIGREE Sobresitos Adulto Pollo 12;100;GRS;795,41;676,10
PEDIGREE Sobresitos Adulto 7+ 12;100;GRS;795,41;676,10
PEDIGREE Dentastix Razas Pequeñas 20 bls;1;ud;868,20;807,43
PEDIGREE Dentastix Razas Pequeñas 10 bls;3;uds;1056,20;982,27
PEDIGREE Dentastix Razas Pequeñas 8 bls;7;uds;1788,00;1662,84
PEDIGREE Destantix Razas Medianas 18 bls;1;ud;898,92;836,00
PEDIGREE Destantix Razas Medianas 10 bls;3;uds;1204,90;1120,56
PEDIGREE Destantix Razas Medianas 8 bls;7;uds;2002,24;1862,08
PEDIGREE Rodeo Carne 10 bls;4;uds;1204,10;1119,81
PEDIGREE Rodeo Pollo 10 bls;4;uds;1204,10;1119,81
PEDIGREE Biscrock Multi 8 bls;100;grs;812,48;755,61
PEDIGREE Biscrock Multi;500;GRS;372,39;346,32
WHISKAS GATITOS C Y L;500;GRS;238,22;202,49
WHISKAS GATITOS C Y L;1;KG;410,41;348,85
WHISKAS GATITOS C Y L;10;KG;3074,62;2705,67;2613,43
WHISKAS PESCADO;500;GRS;238,22;202,49
WHISKAS PESCADO;1;KG;410,41;348,85
WHISKAS PESCADO;3;KG;1143,81;972,24
WHISKAS PESCADO;10;KG;3074,62;2705,67;2613,43
WHISKAS POLLO;500;GRS;238,22;202,49
WHISKAS POLLO;1;KG;410,41;348,85
WHISKAS POLLO;3;KG;1143,81;972,24
WHISKAS POLLO;10;KG;3074,62;2705,67;2613,43
WHISKAS CARNE;500;GRS;238,22;202,49
WHISKAS CARNE;1;KG;410,41;348,85
WHISKAS CARNE;3;KG;1143,81;972,24
WHISKAS CARNE;10;KG;3074,62;2705,67;2613,43
WHISKAS HOGAREÑOS;500;GRS;250,13;212,61
WHISKAS HOGAREÑOS;1;KG;430,93;366,29
WHISKAS HOGAREÑOS;3;KG;1201,01;1020,86
WHISKAS HOGAREÑOS;10;KG;3228,35;2840,95;2744,10
WHISKAS BUENO POR NAT SALMON;500;GRS;266,81;226,79
WHISKAS BUENO POR NAT SALMON;1;KG;459,66;390,71
WHISKAS BUENO POR NAT SALMON;3;KG;1281,07;1088,91
WHISKAS BUENO POR NAT SALMON;10;KG;3443,58;3030,35;2927,04
WHISKAS CASTRADOS MIX CARNES;500;GRS;266,81;226,79
WHISKAS CASTRADOS MIX CARNES;1;KG;459,66;390,71
WHISKAS CASTRADOS MIX CARNES;3;KG;1281,07;1088,91
WHISKAS CASTRADOS MIX CARNES;10;KG;3443,58;3030,35;2927,04
WHISKAS Lata GATITOS CARNE;340;GRS;213,84;181,76
WHISKAS Lata Adulto ATUN;340;GRS;213,84;181,76
WHISKAS Lata Adulto CARNE;340;GRS;213,84;181,76
WHISKAS Lata Adulto POLLO;340;GRS;213,84;181,76
WHISKAS Sobresitos GATITO CARNE 12;85;GRS;795,41;676,10
WHISKAS Sobresitos Adulto CARNE 12;85;GRS;795,41;676,10
WHISKAS Sobresitos Adulto PAVO 12;85;GRS;795,41;676,10
WHISKAS Sobresitos Adulto POLLO 12;85;GRS;795,41;676,10
WHISKAS Sobresitos Adulto SALMON 12;85;GRS;795,41;676,10
WHISKAS Sobresitos Adulto SARDINA 12;85;GRS;795,41;676,10
WHISKAS Sobresitos Adulto SOUFFLE PESCADO 12;85;GRS;795,41;676,10
WHISKAS Sobresitos AdultoSOUFFLE CARNE 12;85;GRS;795,41;676,10
WHISKAS Sobresitos AdultoSOUFFLE GATITOS CARNE 12;85;GRS;795,41;676,10
CAT SELECTION;10;KG;2461,00;2337,95;2239,51
DOG SELECTION Criadores Cachorro;1,5;KG;407,00;386,65;370,37
DOG SELECTION Criadores Cachorro;3;KG;778,00;739,10;707,98
DOG SELECTION Criadores Cachorro;8;KG;1709,00;1623,55;1555,19
DOG SELECTION Criadores Cachorro;15;KG;3058,00;2905,10;2782,78
DOG SELECTION Criadores Cachorro;21;KG;4077,00;3873,15;3710,07
DOG SELECTION Criadores Adulto CP;1,5;KG;362,00;343,90;329,42
DOG SELECTION Criadores Adulto CP;3;KG;692,00;657,40;629,72
DOG SELECTION Criadores Adulto CP;8;KG;1507,00;1431,65;1371,37
DOG SELECTION Criadores Adulto CP;15;KG;2698,00;2563,10;2455,18
DOG SELECTION Criadores Adulto CP;21;KG;3597,00;3417,15;3273,27
DOG SELECTION Criadores Adulto CV;1,5;KG;362,00;343,90;329,42
DOG SELECTION Criadores Adulto CV;3;KG;692,00;657,40;629,72
DOG SELECTION Criadores Adulto CV;8;KG;1507,00;1431,65;1371,37
DOG SELECTION Criadores Adulto CV;21;KG;3597,00;3417,15;3273,27
DOG SELECTION Criadores Razas Pequeñas;1,5;KG;362,00;343,90;329,42
DOG SELECTION Criadores Razas Pequeñas;15;KG;2698,00;2563,10;2455,18
DOG SELECTION Criadores Senior Light;15;KG;3058,00;2905,10;2782,78
DOG SELECTION Etiqueta Negra Adulto;15;KG;4093,00;3888,35;3724,63
DOG SELECTION Etiqueta Negra Adulto;21;KG;5444,00;5171,80;4954,04
DOG SELECTION Etiqueta Negra Adulto Razas Pequeñas;15;KG;4093,00;3888,35;3724,63
DOG SELECTION Etiqueta Negra Cachorro;15;KG;4439,00;4217,05;4039,49
GRAN CAMPEON Gato Pescado y Leche;10;KG;1813,00;1722,35;1649,83
GRAN CAMPEON Cachorro;10;KG;1570,00;1491,50;1428,70
GRAN CAMPEON Adulto Carne;21;KG;2570,00;2441,50;2338,70
GRAN CAMPEON Adulto Tradicional;21;KG;2570,00;2441,50;2338,70
TIERNITOS SEL CACHORROS C/L/C;1,5;KG;320,00;304,00;291,20
TIERNITOS SEL CACHORROS C/L/C;3;KG;617,00;586,15;561,47
TIERNITOS SEL CACHORROS C/L/C;8;KG;1377,00;1308,15;1253,07
TIERNITOS SEL CACHORROS C/L/C;15;KG;2486,00;2361,70;2262,26
TIERNITOS SEL CACHORROS C/L/C;21;KG;3210,00;3049,50;2921,10
TIERNITOS SEL CARNE;1,5;KG;307,00;291,65;279,37
TIERNITOS SEL CARNE;3;KG;590,00;560,50;536,90
TIERNITOS SEL CARNE;8;KG;1369,00;1300,55;1245,79
TIERNITOS SEL CARNE;15;KG;2238,00;2126,10;2036,58
TIERNITOS SEL CARNE;21;KG;2833,00;2691,35;2578,03
TIERNITOS SEL CARNE Y VEGETALES;1,5;KG;307,00;291,65;279,37
TIERNITOS SEL CARNE Y VEGETALES;3;KG;590,00;560,50;536,90
TIERNITOS SEL CARNE Y VEGETALES;8;KG;1369,00;1300,55;1245,79
TIERNITOS SEL CARNE Y VEGETALES;15;KG;2238,00;2126,10;2036,58
TIERNITOS SEL CARNE Y VEGETALES;21;KG;2833,00;2691,35;2578,03
PACHÁ GATO PESCADO;10;KG;1687,00;1602,65;1535,17
PACHÁ COCKTAIL GATO PESCADO;10;KG;1805,00;1714,75;1642,55
PACHÁ COCKTAIL CACHORRO;10;KG;1461,00;1387,95;1329,51
PACHÁ PERRO COCKTAIL;22;KG;2370,00;2251,50;2156,70
PACHÁ PERRO MIX;10;KG;1068,00;1014,60;971,88
PACHÁ PERRO MIX;15;KG;1558,00;1480,10;1417,78
PACHÁ PERRO MIX;22;KG;2217,00;2106,15;2017,47
PROTEMIX PERRO;21;KG;3337,00;3170,15;3036,67
CARI AMICI CACHORROS;1,5;KG;295,00;280,25;268,45
CARI AMICI CACHORROS;3;KG;536,00;509,20;487,76
CARI AMICI CACHORROS;15;KG;2334,00;2217,30;2123,94
CARI AMICI CACHORROS;20;KG;2926,00;2779,70;2662,66
CARI AMICI PERROS CARNE;1,5;KG;219,00;208,05;199,29
CARI AMICI PERROS CARNE;3;KG;398,00;378,10;362,18
CARI AMICI PERROS CARNE 8 KG;990,00;940,50;900,90
CARI AMICI PERROS CARNE;15;KG;1687,00;1602,65;1535,17
CARI AMICI PERROS CARNE;20;KG;2151,00;2043,45;1957,41
CARI AMICI PERROS MIX CPV;1,5;KG;219,00;208,05;199,29
CARI AMICI PERROS MIX CPV;3;KG;398,00;378,10;362,18
CARI AMICI PERROS MIX CPV;15;KG;1687,00;1602,65;1535,17
CARI AMICI PERROS MIX CPV;20;KG;2151,00;2043,45;1957,41
CARI AMICI GATOS PESCADO;10;KG;1694,00;1609,30;1541,54
CARI AMICI GATOS PESCADO;15;KG;2338,00;2221,10;2127,58
CARI AMICI GATOS MIX CPA;1;KG;213,00;202,35;193,83
CARI AMICI GATOS MIX CPA;10;KG;1694,00;1609,30;1541,54
CARI AMICI GATOS MIX CPA;15;KG;2338,00;2221,10;2127,58
COMPINCHES GATO PESCADO;10;KG;1654,00;1571,30;1505,14
COMPINCHES GATO PESCADO;20;KG;3063,00;2909,85;2787,33
GANACAN CACHORRO;15;KG;2375,00;2256,25;2161,25
GANACAN CACHORRO;22;KG;3309,00;3143,55;3011,19
GANACAN PERRO MIX;22;KG;2268,00;2154,60;2063,88
GANACAT MIX PESCADO CARNE Y POLLO;10;KG;1836,00;1744,20;1670,76
GANACAT PESCADO;10;KG;1836,00;1744,20;1670,76
ODWALLA CACHORRO;22;KG;4677,00;4443,15;4256,07
ODWALLA ADULTO;22;KG;4091,00;3886,45;3722,81
FISHY GATO PESCADO;15;KG;2264,00;2150,80;2060,24
ZIMPI PERRO CARNE;15;KG;1411,00
ZIMPI PERRO CARNE;25;KG;2152,00
ZIMPI GATO PESCADO;10;KG;1500,00
ZIMPI GATO PESCADO;15;KG;2083,00
KANINA PERRO CARNE;20;KG;1882,00
GEPSA CONEJO CASERO;25;KG;1450,00;1377,50;1319,50
GEPSA BB CASERO;25;KG;1900,00;1805,00;1729,00
GEPSA ENGORDE CASERO;25;KG;1770,00;1681,50;1610,70
GEPSA RECRIA CASERO;25;KG;1800,00;1710,00;1638,00
GEPSA PONEDORA CASERA;25;KG;1790,00;1700,50;1628,90
KEN - L Cachorros;15;KG;3938,00;3741,10;3583,58
KEN - L Cachorros;22;KG;5437,00;5165,15;4947,67
KEN - L Adultos;15;KG;3694,00;3509,30;3361,54
KEN - L Adultos;22;KG;5104,00;4848,80;4644,64
EXACT Cachorros;15;KG;2312,00;2196,40;2103,92
EXACT Adultos;15;KG;1938,00;1841,10;1763,58
EXACT Adultos;25;KG;3125,00;2968,75;2843,75
DANKE GATO;10;KG;1150,00;1092,50;1046,50
DANKE CACHORROS;10;KG;1150,00;1092,50;1046,50
BARKING PERRO ADULTO;20;KG;2200,00;2090,00;2002,00
RAZA CACHORRO CARNE CEREAL Y LECHE;15;KG;2530,00;2403,50;2302,30
RAZA GATO CARNE PESCADO Y ARROZ;10;KG;1970,00;1871,50;1792,70
RAZA GATO PESCADO;10;KG;1970,00;1871,50;1792,70
RAZA GATO POLLO Y LECHE;10;KG;1970,00;1871,50;1792,70
RAZA PERRO CARNE;15;KG;2140,00;2033,00;1947,40
RAZA PERRO CARNE;21;KG;2900,00;2755,00;2639,00
RAZA PERRO POLLO CARNE CEREAL Y ARROZ;15;KG;2140,00;2033,00;1947,40
RAZA PERRO RAZAS PEQUEÑAS;15;KG;2140,00;2033,00;1947,40
SABROSITOS GATO MIX POLLO CARNE VEG;10;KG;1920,00;1824,00;1747,20
SABROSITOS GATO MIX POLLO CARNE VEG;20;KG;3700,00;3515,00;3367,00
SABROSITOS GATO PESCADO;10;KG;1920,00;1824,00;1747,20
SABROSITOS GATO PESCADO;20;KG;3700,00;3515,00;3367,00
SABROSITOS PERRO CACHORRO;8;KG;1400,00;1330,00;1274,00
SABROSITOS PERRO CACHORRO;18;KG;2950,00;2802,50;2684,50
SABROSITOS PERRO MIX CARNE CEREALES Y VEG;8;KG;1110,00;1054,50;1010,10
SABROSITOS PERRO MIX CARNE CEREALES Y VEG;15;KG;1910,00;1814,50;1738,10
SABROSITOS PERRO MIX CARNE CEREALES Y VEG;20;KG;2600,00;2470,00;2366,00
RUBICAT CLASSIC;5,3;KG;350,00
RUBICAT CLASSIC LAVANDA;5,3;KG;440,00
RUBICAT PREMIUM;5,7;KG;570,00
RUBICAT SENSITIVE;5;KG;960,00
COL. SANITARIO CATHOME 6 BLS;2;KG;490,00
COL. SANITARIO CATHOME 3 BLS;4;KG;380,00
MAMADERA ALIMASC;1;Un;250,00
GATOLAC;350;GRS;480,00
PERROLAC;250;GRS;330,00
PERROLAC;500;GRS;535,00
DESTETE CACHORROS;1,5;KG;555,00
